username,review,calificacion
Jonatan ER,"Descubrimos este lugar al verlo desde el nivel de la calle visitando el ""Templo Mayor"". Para llegar tienes que entrar a una librería, lo cual hace interesante la visita. Desde que llegas a la terraza la vista te enamora. Hay un restaurante…",4
Luz María Reyna Parra,"Buena atención, buena comida Excelente vista!",4
Maria Monica Espinoza Santana,Muy buen lugar para disfrutar una tarde agradable con la familia y pareja,4
mariska soledad,"El servicio de desayunos, súper rico. Tienen una atención muy agradable, siempre al pendiente, siempre consintiendo al comensal.…",4
Patricia Zamudio,Excelente servicio y vista,4
Patinetas Inframundo,Magnífico lugar para degustar un buen platillo con una vista excepcional!!!,3
DIANA RODRIGUEZ,Hermosa vista y chai,4
Guadalupe Gonzalez,Me encanta la vista mientras se disfruta de un café con un buen pan de dulce,3
Karim Abraham,"Excelente lugar para pasar un rato agradable con la familia y amigos. Fui la semana pasada en sábado para comer y pudimos ver el atardecer y pasar una tarde excelente. La comida muy rica, muy mexicana y a muy buen precio. Recomiendo pedir…",4
Julissa Velasco,"Les recomiendo mucho este lugar si están cerca del templo mayor en el centro, su vista es espectacular y su comida es muy rica con precio, calidad.",3
Leslie Márquez,Excelente servicio!,4
Elias Israel Morado Hernández,"Muy buen lugar, buena cerveza a buen precio. Buen café expreso (cosa rara en Ciudad de México). Recomendable.",4
Jess A,"El mesero un poco distraído, las bebidas bien, nada espectacular, limpieza ok y buena vista al templo mayor.",3
Kathya Rocha Pinot,"Muy rico, no es tan caro... Vaya, mas o menos $$$ por el servicio, vista desde el lugar y los alimentos vale la pena",4
Roberto Santiago,"El lugar tiene bonita vista y los platillos aceptables en sabor, pero el mesero que nos entendió no fue muy amable ya que la mesa se movía toda, les pedí de favor si le podían poner un soporte o algo y no resolvieron el problema, hicieron…",0
Yolanda Longinos,"Una excelente vista a el templo mayor,su estructura de construcción da la oportunidad de Tener un una estancia agradable,la atención es muy servicial,sin embargo los platillos son muy caros y sin sazón,te ofrecen platillos con nombres sofisticados pero no cumple con lo ofrecido en la carta demasiado caro,por lo que ofrece",1
Jose Flores,"Una vista panoramica hermosa del Centro Historico de la CDMX, sus alimentos no desentonan con el lugar y la mixologia que ofrece es digna de su vista.",3
Pita Gumgum,Gracias excelente servicio! Saludos,4
Jonathan Torres,Muy rico y muy bella la vista,4
Alfonso Corona,Queso oaxaca empanizado en salsa verde delicioso,4
Marco Diaz,Un gran lugar. Excelente comida. Excelente servicio. Magnifica vista. Dependiendo de la hora tal vez tengas que esperar al rededor de 30 min. a qué te asignen mesa.…,4
Maru Praget,Buen ambiente. Comida platos no exagerados en porciones justas. Delicioso,4
Elizabeth Ocampo,"Buen lugar, agradable vista hacia el Templo Mayor. Los platillos ricos sin ser lo mejor que haya probado. Hago la observación porque el costo por persona promedio es de $450, no es precisamente económico. Buen servicio, tuve suerte en…",3
Antonio Valera,"Me encantó, la vista está increíble, el servicio excelente, precios razonables para el sitio, lugar 100% recomendado! Es un punto imperdible en el centro histórico",4
Dalia J. Lúa,"Excelente vista, comida y lugar",4
Jorge Burgos,Buena cocina,4
Cris Reyes,Bien sazón,2
Ricardo José Sander L.,"Vale en la pena por la vista, el servicio y su excelente cocina",4
Sor F. G.,"La ubicación nos permite admirar el Zócalo y Templo mayor. Su comida de muy buen sabor, la atención de los meseros muy esmerada",4
Daniela Cervantes,"Tiene una vista increíble, la comida es normalita y precios razonables",4
Israel Bustos,Tiene muy bonita vista y la comida es muy rica,4
Javier GC,"Excelente lugar , buena vista al Templo Mayor, los precios son muy accesibles , solo que en días festivos procura llegar temprano para evitar esperar mucho tiempo",3
Alejandra Casanova,"Uno de los restaurantes que el centro histórico de la CDMX tiene ya que tiene una de las mejores vistas, la atención del personal es buena, el concepto que tiene el restaurante es bastante sofisticado, los platos son buenos y algo…",4
Carlos Mariaca Alcalà,"Hermosa vista, buena comida, excelente servicio. Menú accesible!  Que más se puede pedir!?",4
Rosita Fresita,Todo muy rico,4
Gabriela Salazar,"Excelente terraza, los alimentos muy buena calidad, precios razonables. Servicio de diez.",4
Jorge Luis Galvez,Rapidez. Vista preciosa. Amabilidad de los meseros.,3
Victor y familia guzman,Muy rico. Ens. De jamón serrano y aderezo de moztaza... Atun con salsa de Tamarindo mi favorito,4
Traveling forever (glotona feliz),"Excelente lugar para desayunar, comer, cenar o tomar cafecito... Excelente vista, excelente servicio precio medio, vale mucho la pena Delicious place to go ",4
NANCY YESSICA CASTILLO SOLIS,"Excelente lugar para desayunar, hermosa vista, servicio amable y rápido precios muy accesibles; lo recomiendo ampliamente",4
Andrea Enríquez,"Buena comida, buena atención y excelente servicio ",4
Luis González,"Muy buen lugar , excelente vista",4
Megan Negrete,"Muy bueno, sólo hay que mejorar los precios un poco y la atención",3
Sarah Sifuentes de la Torre,PÉSIMO SERVICIO desde la entrada por parte de los meseros. Uno se queda con mala impresión.…,2
Alexis JA,"Un restaurante de mal gusto, no tienen ni la capacidad para preparar sus moles y utilizan de botes procesados. Las porciones son raquíticas para sus precios. Lo único rescatable es la vista.",2
Berenize Díaz,"El lugar muy bonito con una vista espectacular , perooooo la comida le doy un 7, te sirven un filete con una bola enorme de puré de papa sin sabor , y el fideo seco frío y mas frijol que pasta, el postre fue lo único rico , pastel de elote",3
Juan Carlos Puente,Muy rica comida y buen servicio.,3
francisco E Bernal,"Precio accesibles, exelente vista, agradable lugar.",4
Oscar De León,Buen desayuno con excelente vista a las ruinas más antiguas de los aztecas,3
Jose Luis Hernandez,"Excelente lugar para comer, con una vista impresionante del primer cuadro de la ciudad y los precios son accesibles.",4
Eva Ivone Jimenez,Super recomendable desayunar en este lugar ,4
Ma Magdalena Sanchez,"La comida muy buena, los escamoles mmmm; buena atención, hermosísima vista. Me encanta.",4
Osvaldo Leñero,"Vista al templo mayor, buen sazón y precios accesibles tienes que venir con paciencia por que en ocasiones hay que esperar hasta 40 min.",3
Diana a secas RM,"La vista es una belleza, la comida rica...",4
Cristian Solis,"Excelente lugar y sabor, edificio cultural con gran vista en CDMX.",4
Fredy Díaz,Un lugar tranquilo y con una vista encantadora. La comida está deliciosa y las bebidas muy ricas.,4
Reina Perez,"Vista sensacional al Templo Mayor, a Palacio Nacional y a un costado de la Catedral. Muy buen servicio, calidad y buen sazón en sus alimentos. Recomendable, Omelette de Salmón y Omelette de flor de calabaza con champiñones.",4
Carlos Torres,"La terraza es muy agradable hasta en días lluviosos, todo el menú está exquisito",4
Selene Sandra Rodriguez Palma,"Muy rico todos los platillos, buen precio bien ambienta excelente vista",4
Melany Di Leva,"Comimos riquísimo, la vista es hermosa y el servicio excelente.",4
Mario Garcia Jimenez,"No hay palabras para calificar este lugar simplemente EXELENTE,Ubicacion vista,platilllos de exelente calidad,y presentacion,la atencion al cliente,,cuenta con estacionamiento lo ideal seria que hubiese valet parking para recibir tu auto a tu llegada,lo recomiendo.",4
Aurora Santoyo (CHAPPY),"Excelente servicio,comida deliciosa y los precios muy accesibles !!!! 100% RECOMENDABLE !!!!",4
JULIAN RANGEL,Comida muy rica y una vista increíble. ,4
Elizabeth Leonardo,Excelente vista y comida exquisita.,4
Beatriz Labra,Muy buena atención,3
Serch Mtz,"Excelente servicio, todos muy amables la comida bien servida , buen sabor y una vista maravillosa",4
Amaury Nachtten,"Vista hermosa, y trato delicioso. Imperdible para los viajeros que gusten de lo top.",4
Noé Moreno,Bonita vista hacia el templo mayor,3
Jesús Negrete,Comida rica y a buen precio a demás de una vista excelente,4
Daniel Regalado,La vista es espectacular y la comida de lo mejor que he probado,4
Contactos Reyname,"Excelente comida, una vista histórica y la atención muy buena. Super recomendable NO DEJES DE VISITARLO!",4
Octavio Villalva,"Una vista hacia el templo mayor, única!!! Inmejorable",4
Laura De La Rosa,Me encanta la vista y los alimentos,4
Bertha de la Fuente,Excelente lugar. Excelente servicio. Excelente comida,4
Deyanira Bravo Madrid,"Es un lugar muy ìntimo acogedor realmente agradable para tener una excelente vista del templo mayor, la comida y la atención son realmente buenas al ser una terraza se debe tener paciencia porque hay que esperar mesa un poco o se puede acceder a la cafetería en donde hay mas espacio.",4
Jesus D,"La vista al zócalo es increíble, el servicio en la mañana es bueno, la comida es de buena calidad y aceptas como forma de pago tarjeta de crédito y efectivo. Para acceder al lugar hay que entrar a la librería y tomar el elevador al segundo piso. Enjoy!",4
Luis Garcia,"El servicio estuvo muy bien, la comida, la vista ",4
anabel salazar,"Excelente restaurante por su ubicación. En la parte inferior la librería el Sótano, arriba el restaurante, una parte con platillos principales y la segunda para Botana y cócteles. Muy recomendable por vista panorámica a Templo Mayor y Plaza principal, El Zocalo.",4
Yareny Vázquez,"Un muy buen servicio por parte de los meseros, la vista está linda, un lugar muy tranquilo para desayunar, las porciones son bastante generosas",4
Ana Luna,Excelente servicio y atención!! Muy buena vista del centro histórico,4
Rocio Torres,"Delicioso y excelentes porciones, una comida sabrosa y a excelente precio la vista es increíble",4
Nancy Martin,Muy rico todo,4
Octaviana Gonzalez,Mi lugar preferido,4
Susana Hdz,Excelente servicio,4
RNC 59,"Experiencia gastronómica grata, y a diferencia del mumedi, su carta igual pero buen sabor",4
Alejandro Gomez,"tiene una vista increíble, la comida no es mala, y aunque estaba lleno, fue difícil que un mesero me atendiera, de verdad, los tenia que buscar y aun así, fue un relajo, lástima. Me sigue gustando mas el bar de a lado.",3
Jethzabel Rojias,Buen lugar para comer y tomar cafe y ademas la vista,4
Alejandrina Marquez,Me encanto desayunar y la vista fenomenal,4
Fernando,"Excelente servicio, atención, medidas sanitarias correspondientes y una excelente vista",4
Mari Carmen Aleja,Un buen lugar para comer. Y disfrutar del Centro de la ciudad de México,4
Erika Noemi Roman Nava,"Excelente servicio. La comida deliciosa. La vista muy linda . Lindo ,lindo.",3
Adolfo Torres,"Nunca atienden, literal tardas 3 horas para 1 vaso de agua. Eviten el lugar a toda costa!",1
Ray B,"Un lugar agradable, con vista al templo mayor y al Zócalo. La comida no es tan variada y el sabor de su cocina es adecuado.",3
Gustavo Arciniega,"Un buen lugar para desayunar, recomiendo llegar temprano para que tengas una mesa con vista hacia el templo mayor. Se llena bastante después de las 10:30 principalmente los fines de semana. La comida es bastante rica y con excelentes costos.",4
Alexandro Baez,El lugar es bueno el servicio pésimo. Hace falta más supervisión por parte del encargado.,1
Ere Sara,"Servicio amable en un café con gran vista al templo mayor. Carta de comida escueta, la de bebidas suficiente. Buen lugar para llevar a turistas.",3
Juan Zamora,Bastante rico todo y muy barato.,4
Jenne Hernández,Vista espectacular Comida muy rica La atención es buena El jugo verde estuvo 10/10,4
Sergio Rodriguez,Buen lugar y buena comida y no es caro,4
Vivi Muñoz,"Maravilloso lugar y la comida ni se diga, es una delicia al paladar",4
Alexis Tirado,"Es de estos lugares que vas solo por la vista y si te toca terraza, le falta salón a la comida pero es un lugar decente",2
Liliana Mejía Fuentes,"¡Me encantó! Deliciosos los chilaquiles de salsa morita y muy buen café, además de una vista increíble y a un muy buen precio. Definitiva regreso. Aconsejo llegar temprano en fin de semana para alcanzar buen lugar, no tienen reservaciones…",4
Hugo Vidal,"La comida es Mexicana tradicional con muy buen sabor, la atención en general es buena, sin ser extraordinaria. Pero lo mejor realmente es la vista al templo mayor, recomiendo visitarlo al atardecer",3
Andreina Tovar,Excelente la comida y la vista espectacular.,4
Pedro Cruz,"Un restaurante con otra panorámica excelente del zócalo (vista hacia las ruinas del templo mayor). En cuestión de costo es muy aceptable. La comida es rica, en lo personal el mole está de lujo. Medidas sanitarias excelentes y personal…",4
Alfonso Zamora,Rica comida y buena atención,4
Jorge Romero,Deliciosos platillos.,2
Martin Navarro,Hermoso lugar,4
Alan Estrada,Genial muy rico,4
Alonso Sevilla,Muy bueno.,4
Paula Herrera Martinez,Delicioso y vista maravillosa,4
Eridani,"La vista es hermosa, los platos de buen sabor, la atención de los meseros excelente.",4
Francisco V Merchand,"Muy buen lugar para desayunar o comer en pleno Centro Histórico de la CdMx, no acepta reservaciones pero son amables durante tu espera de mesa, cafe caliente y pan dw la casa para empezar, los platillos muy bien presentados y de buen sabor…",4
Alberto Valenzuela,"Very good ""Atun con salsa de Tamarindo"" Delicious. And superb dessert: ""Tres leches con rompope"". Fresh coffee, excellent taste.",4
Minerva Ocampo,Buen servicio aunque algo lento para que te cobren. La vista espectacular.,4
Raul Tellez,Muy buena vista del Templo Mayor. A la hora que fui no había mucha gente,4
Brenda M,"Excelente vista al Templo Mayor, ambiente relajado, la comida y bebida es buena, hay variedad. Para una cena romántica es buena opción ",4
Maria Guadalupe Cano Martinez,"Se come sabroso, buena atención y una bella vista.",4
XUDITH NUÑO,Exclente opción cuentan con un cafe y un restaurante ambos con una super vista a la zona arqueológica templo mayor palacio nacional y zocalo con un toque muy moderno y decoración con plantas desérticas en las mesas adornadas con suculentas…,4
Rosa Esther Sanchez,"Me gusta mucho la comida, tiene un excelente sazón. Además de la vista hacia el Templo Mayor y el Zócalo, ¡son de foto!",4
Ireri Raya,"La vista inigualable, recomiendo el pecho de ternera, es una carne super jugosa y suave",4
Ian axel Rojas medina,Excelente servicio,4
jose gonzalez,Muy buen lugar para ir en familia o en pareja o para tomar algo con los amigos,4
Enrique Gonzalez,"Las instalaciones son excelentes, la vista maravillosa y el servicio muy bueno. La comida mmm es buena pero no deliciosa. Consideró los costos de la comida un poco elevados para la calidad y tamaño de las porciones. Pero bueno pagas por todo en conjunto y definitivamente vale la pena ir. Yo definitivamente regresaré",4
Jesus Alejandro Ortega B.,"Servicio, comida y bebidas exelentes y una visita muy buena.",4
nina martinez,"vista increible del templo mayor, buen servicio",3
Lucila Fragoso,Es un excelente lugar para pasar la tarde,4
David Fuentes,"Buen lugar pero mi cecina llegó fría, pedí una ensalada y jamás ofrecieron aderezo meseros muy serios....... vista muy agradable al zócalo",4
Liz Sevilla,"Buen servicio, medidas de higiene y distancia entre mesas. Alimentos muy buenos y abundantes. Tiene una muy buena vista y excelente música ambiental",4
La Gabio,"Excelente, la ubicación es fabulosa porque está justamente enfrente del tesoro de Tenochtitlán. Para comerte unos quesos con cerveza está muy bien. Los ""zopes"" son deliciosos al igual que las chamoyadas.",4
Irina Bercholc,Comida mexicana gourmet! El servicio increíble y la vista wow!,4
Ulises Lopez,"La vista es, sin duda, su mayor atractivo. Bonito lugar, bien cuidado. Coincido que es perfecto para llevar turistas.",3
JESUS MAS,"Muy rMuy Bonita su terraza, una vista hermosa y sus alimentos muy ricos todo lo que pedimos  Muy recomendable",4
Luis A. Velazquez,Bonito lugar y no es caro. Aunque creo que les falta un poco de variedad en cuanto a coctelería se refiere.,4
mamjon,"Muy agradable, vista fabulosa al Templo Mayor, Catedral y Zócalo. Costo y alimento equilibrado, excelente servicio. Date una vuelta lo disfrutaran.",4
Nicolás Ignacio Raviolo,"Espectacular la vista, la comida muy rica y los precios estan bien para el lugar.",4
David Alarcón,"Justo al centro, con una vista maravillosa es un lugar lleno de sabor y de armonía entre el bullicioso y distante sonido del Zócalo y el toque de un loft donde cada platillo es digno representante de nuestra gastronomía.",4
eduardo Camacho lopez,Muy buen lugar para disfrutar de una buena Plática de negocios. Muy buen sabor se la comida y una gran vista,4
Javier González,Un lugar mágico...,4
Ines Arroyo Jaimes,Exelente restaurante con bella panorámica del templo mayor,4
Angel Gabriel,"Buena atención, servicio, buena comida y la vista está perfecta!",4
jaime alberto reyes rosales,Excelente lugar para comer y tomar café o vino. Ofrece una vista explendida del sitio arqueológico: TEMPLO MAYOR.,4
Arath Ruiz,"Me gusta mucho, las ruinas en la puesta de sol se ven increíbles.",4
Alma Onofre,Muy bonita vista,4
Rey Nay,Excelente lugar atención y la vista ,4
CA Aguilar,Excelente vista al zócalo y a la catedral y un muy buen servicio.,4
Yuleny Tellez,Buena atencion,3
Paola Robles,Muy limpio y tranquilo. Hermoso lugar,4
Lizbeth Vazquez,"No se me hizo muy rica la comida, pero te atienden super rápido y la vista es bonita",3
Isabel Fonseca,Pésimo su servicio no sé si tengan capitán gerente o que pero la verdad carísimo muy mal servicio el café parece agua de calcetín deja mucho que desear ojalá pongan atención en el servicio y su café,1
Emilia BJ,"Delicioso y agradable Recomiendo llegar temprano, de preferencia antes de las 10:30am si quieres…",4
Margarita Sepulveda Tapia,Un lugar increíble para pasar un rato agradable... los platillos son deliciosos. Muy muy recomendado,4
Tania Belen Garcia Gonzalez,Rica comida y gran vista.,4
Jeremy Elias,"Excelente la comida, el ambiente y la atención. Vale la pena cada centavo.",4
Clau Bel,"Excelente comida, super servicio y una vista espectacular!!!!",4
Valeria Vazquez,"La comida y atención son muy buenas, y el lugar tiene una gran vista!!",4
Berenice,"Buena vista, la comida muy rica y el servicio súper atento",4
Antonio Cobián,Un lugar especial con una vista maravillosa,4
José Ugalde,"A pesar de sus precios un poco elevados, la calidad de sus platillos es excelente. Recomiendo el atún sellado en salsa de tamarindo y su postre de plátano al mezcal…",4
Andrea Cas,"Agradable lugar, bonita vista al templo mayor, buena comida. Por las tardes hay demasiado calor sin embargo hay mesas a elegir",3
Montserrat Magaña Cortés,"La vista es hermosa, la comida está rica y la atención es muy buena.",4
Isabel M,"Muy tranquilo, buen lugar para disfrutar la vista que ofrece el centro",4
Georgina Jiménez,"La comida es muy rica, la atención excelente y la vista privilegiada hacia el templo mayor y edificios circundantes. El lugar es bonito y agradable. Las medidas de salud están bien.",4
Abel Rodriguez,"Gastronomía ""sencillamente mexicana"", pero con una vista increíble hacia las ruinas del templo mayor...como éste sitio no hay 2!",4
Morita Azul,"La comida muy Rica, pero si les toca el mesero Ernesto revisen bien su ticket, les mete cosas que no consumieron, no nos dimos cuenta hasta que nos llegó la factura.…",3
SURI EVA,Me gustó mucho la vista y la comida está deliciosa.,4
Daniel Serrano,"Muy rico, excelente vista, pero es mejor llegar temprano 9 a 10 am para evitar que pegue el calor en la terraza",4
Eric Torres,"Un increíble lugar escondido en el centro. No puedo creer que pase tantas veces por la librería Porrúa y nunca vine a este lugar. La terraza es increíble, la vista preciosa, música relajada para platicar a gusto, buenos precios.…",4
Karla Hernández González,El personal es muy amable y el ambiente super tranquilo y agradable tanto en la cafetería como en el restaurante. Los alimentos no son tan buenos. LO BUENO: la vista es muy linda y el ambiente super agusto para comer con amigos o la familia…,2
Julio Garcia,"Una vista hermosa, impresionante, pero es lo único bueno del lugar, la comida espantosa, y las bebidas igual ",1
Rosario Joffre Mastachi,"Arriba de la libreria porrua, a un costado del templo mayor. Tiene terraza muy agradable con vista al templo y al zocalo. La comida mexicana, opciones vegetarianas, y bajas en grasa. Muy rico. Excelente servicio!",3
Victor Legis,"Agradable, cómodo y la comida rica",4
frank monte,Servicio delax,4
javier hernandez acosta,"Precios accesibles, buen ambiente, vista panorámica",3
David Gaspar,Bonito lugar agradable el costo accesible,3
Karla Angulo,"El lugar es hermoso, lo mejor: la visita. El pan caliente en la mañana es rico, la comida es regular. El servicio...enm, Pues son amables pero pueden mejorar tadavia mucho",3
Cesar Rios,"Excelente vista al templo mayor, precios accesibles, falta un poco de sason a los platillos",4
Adelina Delgado,"Es un buen lugar para desayunar en fin de semana, hay que llegar temprano porque hay lista de espera. No aceptan reservaciones",3
Penélope Montoya,"Tomé un mezcal con frappé de tamarindo pa' la calor y muy rico. El servicio, excelente.",3
Ana Galindo,"Deliciosa comida, servicio amable y rápido, bonita vista, si lo volvería a visitar",4
Rosario Espinoza,La vista muy buena hacia el templo mayor. La atención de los meseros muy buena. Pedimos unos escamoles al mezcal y estaban riquísimos! pedimos como tres entradas de tacos que estaban buenos pero supongo que por la terraza se enfriaban de volada. Solo que habría de mejorar eso y tal vez traerlos de uno en uno.,3
Juan C,Excelente vista y muy buena atención,4
Yelena Lugovaya,"Es un restaurante con una vista espectacular. En comparación con algunas otras terrazas en el centro histórico, el lugar está bien arreglado (las mesas y sillas no son de plástico, las condiciones de las…",4
Chentte Martínez,"Muy buena vista. Comida rica. Buena ubicación, y muy buena opción para cualquiera que visite el Centro Histórico de la CDMX",3
Aleydys Rodriguez,"Hermosa vista,la comida rica y el servicio es muy bueno",4
Ale Garrido,"Excelente servicio, los meseros muy atentos y la comida Súper deliciosa",4
Elena Hernández,Buen lugar con linda vista y buenos precios,4
rigoberto aguilar,"Bien, solo que la comida un poco insípida yo pedí huarache con huevo bañado en salsa de chapulines y la verdad era más jitomate que salsa y yo creo que ni las patitas de los chapulines le pusieron, jajajaja triste realidad, no l huevo frío…",2
Hospital de Máquinas de Coser,Excelente lugar y bebidas. El café es delicioso y de primera. El servicio atento y rápido.…,4
Miguel Angel Garcia Gil,"Siempre ha sido un lugar con excelente comida, los chiles rellenos son lo mejor!!",4
Elizabeth Posadas,"Buenas atención, Buena Comida y una Excelente vista!!!",4
josse santos,"Bonito lugar exelente servicio ,menú un poco limitado ..Recomendable",2
Huerta Ordaz Natalia,Muy rico,4
Alisson Martinez,"No tenían espacio en el restaurant, los complementos se vuelan con el viento. Pero la vista es buena",3
Rodrigo Azueta,"La comida es deliciosa, un menú muy creativo",4
carolina arias,Es una bella terraza y la comida es rica,4
Eli Limon,Los alimentos y la atención de lo mejor. Si van en domingo y llegan después de las 10 tendrán que tener un poco de paciencia porque hay lista de espera.,4
César López,"La comida es agradable, el trato es amable, los precios están OK, y la vista al templo mayor y parte de la plancha del zócalo es preciosa.",4
Xiukoatl Ce,Genial para pasar el rato,4
Marcoslionel Muñoz Trujillo,Gxs buenos recuerdos y que bueno estar de regreso,4
ANY APAO,"El mejor lugar que he conocido, se ha convertido en mi favorito para ocasiones especiales",4
Marisela Pichardo,Muy rico y muy buena vista!!,4
Salvador Abarca Arriaga,"La vista es muy linda, el servicio es buenísimo y en particular la reinterpretación de un platillo típico como las enchiladas en algo como las enchiladas de pato con salsa de Durazno es excepcional.",3
Ivonne Cervantes Cortés,Se come muy rico y la vista es muy linda,4
Anton Nite,"Un MUST en la ciudad, los platillos son una delicia, prueba sus aguas son lo maximo, ten cuidado con el bolillo perfectamente doradito son muy adictivos, el servicio de primera en conjunto con una vista única al templo mayor cuenta con venta de artesanías premium.",4
Alberto Sierra,"La vista definitivamente es inigualable, los precios son un tanto elevados y el servicio es pésimo, muy majaderos.",1
Cristina Santamaria Rodriguez,Excelente Servicio,4
Juana Domínguez,Agradable lugar para degustar ricos desayunos en compañía de la familia !!,4
Adriana Herrejón,Todo muy bien!!!,4
Mariicarmen Ferez Feraldh,El lugar tiene una excelente vista y los precios son bastante accesibles,4
Avril Braulio,"Muy buen servicio, comida, lugar, todo",4
Eugenia Lozano,Excelente servicio.,4
Alberto Ambriz,Exelente opción para disfrutar de una deliciosa comida y una vista única.,3
Oreja Rajada,"Es muy tranquilo, para desayunar y con una vista maravillosa",4
Gabriela Perez,La vista increíble,4
Norma Jasso,Muy buena atención,4
Victor Morquecho,"Excelente lugar para desayunar o comer, una vista del Templo Mayor y del zócalo de la Ciudad de México. Precios razonables para el lugar y la calidad de la comida que ofrecen",4
Javier Noguera,"El lugar es muy bonito, elegante y tiene un amplio menú para todos los gustos incluyendo veganos. Probé la Arranchera y tiene un delicioso sabor, creo que las aguas del día quedan a deber pero el flan de coco es sublime.…",4
Arturo Jimenez,"Muy bonito el lugar y la vista, la atención, amable y eficiente! Buena opción para desayunar",4
Rodolfo Israel Nájera Prieto,"Excelente lugar por la vista, precio y calidad de los alimentos, salvo el capitán de meseros, todo lo demás bien",4
Oz Ortega (X_x),"Muy buena comida, excelente vista y platillos abundantes !!!",4
Ana Isabel Tinoco,"Excelente comida. La vista es linda y el lugar no es caluroso (aunque haga sol). Hay cafetería y restaurante con vista a la terraza. Se pueden hacer reservaciones para evitar filas. Los meseros son atentos. Después de ahí, puedes bajar a la librería Porrúa y comprar un buen libro.",4
silvia caballero,Muy tranquilo para tomar un cafecito,3
Lucio Rivera,"La comida es buena, cómo es una Terraza tiene una excelente vista del primer cuadro, pero la atención de los meseros no es nada amable",2
Joanna Rodríguez,"Súper atención, bonita vista",3
Roberto Arriaga,"Un lugar con excelente vista, buen servicio, ventilado y buenísima comida.",4
David Ernesto Beltrán Peña,"Muy rico, mucho tiempo de espera.",3
Magno Carbajal,"Lo único valioso de este lugar la vista, y eso da mucho de que hablar.",1
Angélica M,"Lugar agradable para comer, con una vista fenomenal",4
Adriana Ortiz,"Precios que oscilan entre $200 y $600 por platillo (sopa, entrada, ensaladas, plato fuerte c/u) excelente vista y servicio.",4
Trinidad De Gante Lemus,"Un lugar elegante, cómodo y donde puedes disfrutar la vista de centro histórico de la ciudad de México y el templo Mayor, donde se puede comer a gusto al aire libre y con las medidas de seguridad necesarias para estos momentos",4
Beatriz Guerra diaz,"Disfrute de la hamburguesa, sopa de tortilla malteada de vainilla con macha y churro con helado",4
Selene Lopez,"Comida deliciosa, vista maravillosa y atención inmejorable! Tienen que venir!",4
Norma Guadalupe Herrera Santos,"Hermoso lugar , agradable y relajante musica, buena la comida, vista espevtacular",4
Jethro Santamaría,"Buen sazón, excelentes precios, la atención puede mejorar (les pongo un 7/8) pero lo malo es que se escucha muy fuerte el ruido de las obras de enfrente (las de la zona arqueológica) que aunque no dependen del restaurante afecta mucho en las conversaciones.",3
Miguel Angel Espindola,Excelente lugar para comer y disfrutar,4
ERIK DIAZ,Vista espectacular de Bellas Artes y la Torre Latinoamericana. El servicio pésimo y hay que esperar mucho para encontrar mesa. No cuentan con toldo para proteger de la intemperie.,1
Eunice Burgos Lozano,Comida deliciosa y excelente atención,4
Jovana Camacho,Buenísima comida y buena atención,4
Nocturno Nyx,Una carta variada y una vista muy grata de la Plaza de la Constitución.,4
Sandy Perfecto López,"Además de una inigualable vista al templo mayor, el ambiente es muy agradable, la comida deliciosa, el servicio es excelente, recomendado al 100%!",4
ANDRE LEON,"Excelente lugar , desafortunadamente la comida llegó fría , y el servicio es muy ostigoso",3
ISVI Sanchez,"La comida es buena, el inconveniente es que si uno quiere comer comida como tal, tiene que llegar después de la 1 de la tarde, porque antes no hay, solo hay lonchs y bebidas",3
Karina Ruiz Regueiro,"Muy buen lugar, ordene una ensalada y estaba deliciosa, lo único que vi es que era demasiada pequeña para lo que pagué",3
Alvaro Morales,"Un lugar magnifico, excelente atención y alimentos de primera",4
Karina Argueta,"Buena atención, buena vista, la comida deliciosa",4
Luis Felipe Aceves Arias,"Muy rico para comer algo rápido, viendo el Zócalo y el Templo Mayor.",4
Dolorescc De la Cruz Cardoso,"Es hermoso, su comida rica. Pero no pidan nata, no es nata",4
Jorge Cervantes,"Tienen un café riquísimo, a precio accesible. Y sobre todo, el lugar cuenta con una vista asombrosa que da hacia la plancha del zócalo y el templo mayor. Recomendación: visitarlo de nocche ",4
luis maldonado,"NO PIDAN COSAS QUE NO CONOZCAN!! la comida sabe a refriguerador, solo me gustaron las papaa fritas y la vista, de ahi en fuera todo sabe feo",0
Ruben Rojas Labastida,Muy buen lugar para desayunar o comer tiene una vista maravillosa,4
israel camargo,Exelente vista y precio accesible,4
Ruth Abigail Sierra Herrera,Excelente lugar y comida! Precios no mayores a 400 pesos,4
Carolina Heredia,La vista y la librería es muy recomendable Pésimo servicio y atención. Pides unas enchiladas rojas y te traen enchiladas verdes. Los baños están sucios,0
Alejandro Palma,Excelente servicio y vista al Templo Mayor. Carta variada.,4
Claudia Lopez,"Excelente atención de los meseros, su café delicioso",3
Cesar Allende,"La comida es buena, si la combinas con una bebida espirituosa y un atardecer sublime tendrás una experiencia digna de un Tlatoani",4
sandra reynoso,Hermoso y delicioso,4
HAIDE IBARRA,Para el desayuno tienen una concha rellena deliciosa y también recomiendo mucho las crepas con pollo y salsa de chile poblano.,4
Eduardo López,Alto nivel de gastronomía mexicana y excelente vista!!!,3
Ode Vm,"La espera para asignación de mesa es eterna, pero la comida es súper rica, precio justo y el extra es que te sacas tu foto con el súper fondo del centro de la ciudad",3
IMSS IMSS,"Hermosa vista, solo que hace mucho calor",3
