username,review,calificacion
Fernando Méndez,"¡¡Hiperdelicioso, magnífico lugar y servicio!!",4
Virginia Abad,"Comida mexicana super deliciosa, con música en vivo y un ambiente agradable. Con las medidas de seguridad",4
Gaby Zagal,Súper recomendable,4
pedro gualito sanchez,Excelente lugar y ampliamente recomendable.,4
Isaac flores gonzalez,Excelente servicio atencion del 10 y alimentos en perfectas condiciones y un sabor.muy agradable,4
Diego Martinez Rodriguez,Excelente atención. Platillos deliciosos.,4
Mario Daniel,Los omeletes son deliciosos.,4
Maria Isabel Ordonez,Hasta el pan es delicioso!,4
GCM,"Desayune algo vegan asi que no puedo dar mucha opinion, musiquita de fondo en vivo, excelente atencion de meseros y la comida muy rica,tortillitas hechas a mano.",3
Erika De Lucio,"Delicioso, buen servicio, bien servido y bien precio. El lugar limpio, bonito y elegante, muy tradicional mexicano.",4
Mónica Calderón,Súper atención. Comida deliciosa desde hace muchos muchos años...,4
handsome boy,Excelente servicio y ricos platillos,4
Fred Barras,Buena comida pero caro por lo que es.,2
PARRA LORENA,"Muy elegante, carito, pero rico, bien atendido y acogedor.",4
HASSAN Q,"Lugar de comida mexicana en el centro de la Ciudad. Desde la fachada puedes ver que el lugar guarda cierto misterio. Una vez dentro, disfrutas de una atención i inigualable. Los meseros con una imagen impecable y el capitán siempre está…",4
Magda Gonzalez,"Yomi, yomi!!! X favor vuelvan a poner el pastel de queso panela!!!!",4
Sandra Georgina Velazquez Garcia,Excelente lugar y atención!!,4
Marina Wieczorek,"Excelente restaurante!! El servicio es excepcional desde que llegas a fin, no cambia en lo absoluto sin importar quien te atienda. La comida esta deliciosa y la calidad justifica el costo. En verdad recomiendo este lugar.",4
Daniel Cervantes García,Excelente lugar un servicio de 1ra super,4
Armand Pn,"Excelente comida, buenos vinos y agradable ambiente familiar",4
Ezequiel Cano,"Excelente lugar, atención perfecta, espacio de comedor muy agradable, aunque en apariencia es muy formal puedes acudir en un modo relajado y para un desayuno casual. El único detalle es que me parece raro encontrar que por ejemplo un jugo…",4
Alicia Sevilla,"Excelente servicio, riquísimo el desayuno, los chilaquiles mercaderes y el bisquet Deli...",4
Óscar Calvillo Hdz,Excelencia,4
Jorge Alejandro Montalvo,"Buen servicio, buena comida, precios adecuados",4
Maria,He ido a desayunar y es muy rico y la atención muy buena. Recomiendo la concha con nata -- deliciosa!! y el chocolate con agua. El menú es muy extenso e interesante así que hay muchas opciones para probar. El restaurante está en el corazón del Centro así que saliendo se puede ir a Catedral o al Templo Mayor.,4
Alfonso Sánchez,Festival del mole. Vale la pena darse una vuelta. Con buenas medidas de seguridad.,4
Ana Bertha,Excelente servicio!!! Muy sabroso!!!,4
Luz del Carmen Vilchis Esquivel,"Este es un sitio cálido y agradable. Excelente atención. No es barato pero vale la pena para consentirse o celebrar. Tiene platillos exquisitos como el chile hojaldrado. Hay que revisar la carta y pedir algo diferente, siempre van a sorprender...",4
Nome Llamoasi,"Buen lugar, intimo para pasar un rato tranquilo o una ocación especial, tienen una buena variedad de vinos que se ajustan a cualquier bolsillo y gusto como el mítico L.A Cetto Petite Cira",3
citlali croix,"Lindo lugar agradable, buena comida",4
Jenny Santos,Falta información del menú y costos!!,3
paola cruz,Los vinos de este lugar están suuuuper deli,4
David R. Rodríguez R.,"Una buena opción para ir a comer en pareja, el lugar es agradable/intimo, buen servicio. En cuanto a costos son razonables a elevados y lo valen. muy céntrico por si tienes o planeas hacer algo despues de...",4
Claudia Osornio,Sabores deliciosos,4
carlos gonzalez muciño,"Buen servicio, alimentos de calidad y de buen sazón",3
David Patiño López,"Excelente lugar, trato amable y el atún al cilantro delicioso!",4
Juanita Hdez,"Excelente atencion,comida riquísima,el somelier muy acertado en su recomendacion de vinos",4
Alejandra Rios,"Deliciosa la comida y bastante agradable, tranquilo",4
Gaby Lopez,Es un lugar muy lindo para comer y puedes olvidando que estás en el Zócalo de la CDMX.,4
LUCA VIEL,"Sitio para celebrar, hacer negocios o sólo consentirse... Buena atención en un sitio acogedor, silencioso, un oasis en el Centro Histórico. Desayunos deliciosos en los que los jugos son una delicia. Para comer las carnitas de pato,…",4
Fabian Romo,"La comida es buena, precios adecuados. Pero si quieres platicar no vayas ahi un domingo por la mañana. Mucho ruido de quienes cantan y terminas gritando a todo mundo",2
Jose Manuel Beltran Patiño,Excelente Servicio,4
Mirsha Aparicio,Excelente servicio.,4
andrés hernández,Delicioso,4
Raul Velasco,Muy buena comida y buen servicio,4
Pablo Schrijver,"Hay sabores que solo se pueden encontrar en un solo lugar. En Los Mercaderes es de saborear los chiles rellenos hojaldrados, el mole poblano con pechuga de pollo, el jugo de carne y demás delicias. Acompaña tu menú con un vino o un clericot. Buen provecho ",4
Benjamín Rodríguez Alavez,"De los mejores restaurantes de la CDMX. Ubicado en una importante avenida del centro histórico. Desde que entras al lugar, se siente una ambientación sumamente agradable. La atención de los meseros fue excelente, y toda la comida se lleva 5 estrellas.",4
Guillermo Ricardo Sánchez,Exquisitamente deliciosa la comida,4
Chikatilo Andrei,"Cómodo y acogedor lugar, la comida muy buena y la atención de lo mejor. Llegué con un grupo grande y todo fue rápido pero sin prisas. Seguro que regreso pronto.",4
Jareth Levrack,Buen servicio. Menú delicioso!!,3
Humberto Urby Van der Elst,Lugar elegante y muy agradable. La cocina ha sido de lo mejor que hemos probado en esta visita a la ciudad. Totalmente recomendable. Ocasión especial? Este lugar es muy adecuado.,4
Juan Evaristo Vilchis Correa,"Excelente recepción; igualmente su atención, menú de muy buena calidad. En general, todo excelente, incluído el grupo musical.",4
Carolina Ramírez,"Bonito lugar un buen sazón agradable sobremesa servicio muy atento en general muy bien , además que puedes reservar , y no hacer molestas colas",3
Jesus Lobato,Excelente lugar... alimentos exquisitos...!!,4
Irasema Cruz,"La arquitectura de este edificio donde se encuentre este restaurante me encanta. Los desayunos son muy ricos y bastante generosos. Con todo y eso, se me hace un poco caro. Además me parece molesto que un mesero se acerque a ofrecerte…",3
Evelyn Estrada,Excelente atención muy buena comida ambiente muy agradable,4
Giorgio Ibarra,¡Excelente degustación de sabores!,4
Ana Maria Rodriguez,"Lindo lugar, para una cena romántica o especial con la familia,buena comida, buena atención y claro el costo es por encima de la media",3
Raul Valverde,"Excelente menú y exquisitos jugos , y el tecladista ambienta de maravilla el lugar , es un lugar excepcional por su decoración y pasado en su arquitectura.",4
Hilda Domínguez,"Excelente atención y menú delicioso, por favor si van a comer, desayunar, cenar y van en chanclas me toco un tipo, son tan atentos que no te dirán no te juegues los pies en la mesa pero por respeto a los demás no lo hagan.",4
felipe sanchez,"Excelente ambiente, precios, comida y servicios. Desde mi punto de vista está poco valorado y vale la pena desayunar ahí el fin de semana",4
Emilio Porras,"Excelente ambiente, deliciosa comida, extensa carta de vinos, altamente recomendable, es para pasar momentos de tranquilidad y espacio para conversaciones, la quinta estrella no la tiene ya que debe mejorar su velocidad para el servicio, tardan un poco. Es un lugar histórico, por lo cual lo recomiendo.",3
Abraham Moreno,El pan recién horneado que te sirven de entremes,4
A V,Increíble atención ,4
Miguel Ángel Ugalde,"Un lugar que fue de los mejores en el centro histórico, pero muy mal servicio, la cocina ha decaído, sus entradas como los tacos de pato frito, regulares nada crocantes, cuándo pedimos el plato fuerte nos dijeron ""vamos a ver que hay…",0
Nelly Lopez,Excelente servicio,4
Aleks Peralta,"Muy agradable, familiar, tranquilo, buen servicio!!! Lo pasarás sensacional...",4
Ana Lopez,"El lugar es bonito y acogedor, bien por el pianista, comida internacional a buenos precios",4
Gabriela Espinosa,"Deliciosa comida y excelente atención! No es necesario hacer reservación; un lugar con un ambiente increíble, típico mexicano. El pan recién horneado y el chocolate son un plus; el café es delicioso y las salsas picantes, con sabor y…",4
Guillermo T,Un excelente restaurante en pleno zocalo. No pidan pato es carne muy dura. Otros platos muy variados y magnifica presentacion.,4
Oscar Raul Duran Gonzalez (duranglez),Excelente restaurante. El desayuno espectacular y muy buen servicio.,4
Cuitlahuac Maldonado,Excelente lugar alimentos y atención del personal.,4
Heriberto Santos,Los platillos tradicionales de comida mexicana. Lo mejor los almuerzos. Jugos preparados al momento. Las bebidas algo caras. El día que fui tuve la mala fortuna de comer un plato de enchiladas y el relleno de pollo parecía estar hecho con…,2
Rodolfo Garcia,Excelente la entrada exótica el tocino grueso muyyyy rico...el servicio muy pendiente de lo que necesites sin duda uno de los mejores en zona centro,4
César David Palma Flores,"Elegante, muy buena carta y variedad de bebidas para acompañar los alimentos, preparan un pan campesino delicioso, aprovechen el precio acorde a los alimentos y por cierto, hagan una reservación es algo indispensable",4
ADRIANA DOMINGUEZ,"Es un lugar amplio y muy agradable, los platillos son preparados con una gran calidad y la atención realmente insuperable, lo recomiendo ampliamente si quieres hacer de tu paseo por el centro histórico algo especial.",4
Gustavo Amaro,"De lo más ""nice"" en el centro histórico..... desayunar en un ambiente muy tranquilo y disfrutar de unas claras con cecina de Yecapixtla o huevos benedictinos.....gran atención....muy recomendable.",4
Israel Pecechea Ramos,Un lugar bonito y rico para desayunar,4
Ignacio Tejedor Arizmendi,antiguo local donde vivió Hernan Cortes. buenas calidad y precio. el servicio muy muy lento hay que armarse de paciencia,2
Lucia Evangelina Garduño,"Atención de primera, platillos deliciosos. Les súper recomiendo el chocolate... Delicioso!",4
Isabel Ruiz,Muy rico y excelente servicio,4
RICARDO SANCHEZ,Los alimentos y la atención excelentes. La ambientación es refinada y agradable,4
Gabriel Barragán,Los platillos que se sirven son de primera calidad y en general todo lo que se encuentra en la carta es recomendable y de un excelente sabor,4
Molécula CMN,Comida mexicana de alta cocina. Excelente opción. Elegante. Buen sazón precios razonables,4
Cristobal Rosales,La sopa de habas espectacular. El personal sí sabe de vinos,3
Emma Mora,"Ambiente agradable, menú muy variado y las mimosas un gusto al paladar",4
BettyP.,"Excelente lugar, elegante, el precio habla de la calidad en su comida. Excelentes desayunos y jugos naturales. Su pan es muy bueno. Excelente atención al cliente. Tienen membresías para eventos especiales de maridajes. Me gustó.",4
Nacho carbajal,"El lugar, la atencion, la comida. No te Es tan correteando. Se puede tener una comida tranquila. Sin tanta gente y poco ruido ya que los pisos son de alfombra. No tiene pantallas y la música de fondo está a un nivel adecuado.",4
Juan Carlos Rios,"Un restaurante muy bonito, cómodo y con gran variedad de platillos para todos los gustos y necesidades, además muy bien preparados y deliciosos. El precio está arriba del promedio de los que acostumbro a visitar (pagué $500 por persona con postre y propina incluidos), pero realmente vale cada peso que pagas.",4
Manolo Motolinia,"Tardado, pero muy buena comida muy recomendable!",3
montserrat valenzuela castro,Excelente!!,4
Angeles Martinez,"Excelente servicio, rico, cocina tradicional mexicana aprox cubierto 250 a 350.",4
Elvia Robles Covarrubias,"Los chiles en hogada, deliciosos, gracias",4
edgar correa,"Un lugar muy poco conocido pero la comida es exquisita, la atención no es muy buena pero es un lugar imperdible",4
Jose Alberto Zúñiga Mendoza,"Exquisito, elegante, sobrio y selecto restaurante en el centro histórico de la Ciudad de México. Excelente atención y deliciosa cuchara. Un verdadero gusto.",4
Claudia Rodriguez,"Excelente lugar acogedor, tranquilo y los platillos muy ricos.",4
ADRIANA RAMIRE,"Muy bonito lugar y los alimentos ricos de lo que consumí a excepción de la pasta de 3 quesos, no me gustó no tenía nada de sabor.",3
Angel Morales,"Excelente lugar, ameno y con una variedad de comida para todos los gustos, el servicio y la atención de primera, ampliamente recomendable para ir con la familia.",4
Maria Dolores,"Es un sitio céntrico,buen ambiente y buena comida. El lugar es limpio, elegante y agradable",4
Juan Carlos Silveyra Alcantara,Muy buen lugar para comer o cenar y la atención Excelente!,4
Víctor Manuel,Muy buen lugar. La comida es muy rica,4
Eduardo Lobato,"Un gran servicio y buen menú. Fácil de llegar y un lugar muy bonito, aunque por fuera hacen falts un poco más de indicaciones. Como experiencia es un buen lugar para ir acompañado. Los precios son relativos al lugar, o sea que pagas por todo y tu dinero es bien gastado.",4
Paola Z G,Me encantó lo conocí en sabor es Polanco en el 2019 y sin duda repetiré,4
fernando lima,Excelente,4
ManueL FT,Buen lugar como desde hace muchos años,4
Matilde Perez Aguilar,Es un lugar muy bonito tranquilo para desayunar o comer la comida es rica un poco caro,3
Janett Pichardo,"Me encantó el lugar, mi novio me llevo para celebrar anticipadamente San Valentín en una cena romántica y deliciosa, además de que el lugar prácticamente fue, sólo para nosotros, disfrutamos mucho del grupo de jazz y tocaron para nosotros ""Fly me to the moon""",4
Alexa Kroll,"Excelente lugar agradable y elegante, su comida exquisita, buena atención, rápidos en su servicio, amables y atentos ademas de buena música en vivo.",4
Darksy Escobar,"Excelente servicio y atención, el sabor de los platillos muy bueno. Los precios un poco elevados van de acuerdo a la atención y la calidad de la comida. Hay platillos exóticos como venado, escamoles, pato. Un lugar muy agradable.",4
FERNANDA ATILANO BRIONES,"Me encanta, las carnes frías son deliciosas, el atún sellado es riquísimo, También tienen tapas de salmón ahumado que te mueres. Elegante, excelente servicio. Felicidades!",4
Leo Alvarado,"Un buen lugar...acogedor, buena decoración y la gente muy amable y servicial...un excelente servicio... todo lo que pedimos en su punto exacto...RIQUÍSIMO... desde las entradas, hasta el postre ""pastel de chocolate""... buenas porciones y precios razonables... Recomendable....",4
RUTH BERENICE MENDEZ RODRIGUEZ,"La comida y el servicio son muy buenos, el lugar es muy agradable, lo recomiendo ampliamente",4
Emilio Casanovas,"Es complicado intentar buscar un lugar más rico para ir a desayunar al centro. Desde hace ya años que la familia y yo no vamos a otro lugar que no sea el Mercaderes. La atención, el sabor de todos los platillos, es excelente. Personalmente…",4
Dalila Juarez,Delicioso el lugar muy bonito y agradable. Nos atendieron muy bien.,4
José Luis Garrido Estrada,"Un lugar muy agradable para comer comida bien preparada en general, lo considero uno de los mejores restaurantes de la ciudad por la atención pronta, atinada y gentil de su personal",3
Ulises Fragoso Marquez,"Muuuy buen restaurante, en la entrada del lugar esta la carta de costos, el sabor esta muy bueno; tienen valet parking; servicio de meseros es bueno y amables. Baños limpios. Rampas para silla de ruedas.",4
Martian ET,El lugar es agradable y el servicio es bueno. Sin embargo ninguno de los platillos nos gustó. Regresamos un jugo de carne desabrido. El fideo seco estaba sobrecocido y pegajoso. El plato fuerte de salmón tampoco estaba bueno. Qué pena de lugar. No lo recomiendo.,2
Alex Chávez (Alextzin),"Escondido en el centro de la ciudad, un buen lugar para comer o cenar. Platilllos deliciosos, postres excelentes. Vale lo que cuesta.",4
Federico S.,"Lo he visitado dos veces y ahora ya me convencí de no volver, la comida es regular y los precios son en general muy altos. por ejemplo el arroz rojo; un clásico en la comida mexicana deja mucho que desear. Pedí platillo con Salmón y recibí cazón.",0
Rhhoman Mhaldonado,"Me encanta, un lugar elegante y de buena comida con vino.",4
Eduardo De Jesús Haro,"El lugar está muy bonito y la atención excelente, lo único que no me gustó es que el café fuera de marca Nespresso. Hay muchos y mejores tipos de café que ese y que además son de productores mexicanos. Hay que consumir lo bien hecho en México.",3
berenice rosas gonzalez,"Excelente lugar para una rica cena, el chef es un maestro de la cocina . Deleite al paladar , ideal para una ocasión especial con tu pareja. Las cenas de maridaje que patrocina Victor son excelentes .",4
Silvia Rabadan,Hummm..una delicia al paladar chilango..,4
Rosario Ocampo,"el sazón exquisito y ambiente familiar ,conejo en diferentes guisos y sopas de médula y hongos,café y pan de nata. y trato agradable y rápido.",4
david romeo gonzalez martinez,"Excelente casi todo, café turco de lujo. Lamentablemente el chocolate lo sirvieron frío...",3
Janette Gante,"Calidad, sabor excelente servicio. El ambiente es agradable.... La música",4
Cesar R,El somellier siempre ofrecerá vinos de acuerdo a los platillos que se consuman. El servicio es muy bueno y la preparación de los alimentos es excelente. El restaurante es acogedor y se encuentra cerca de Catedral y el zócalo de la CDMX.,4
Jaime Lario,El servicio es excelente. La carta es simplemente espectacular y se agradece mucho el consejo del somelier para el maridaje de los vinos. Imprescindible probar el pato,4
alicia Vazquez,"Lugar para desayunar con ambiente familiar, los sábados música en vivo trío. Entre semana música con piano. Delicioso todo",4
Francisca Jaime Rojas,"Muy agradable, la comida muy rica, la atención muy bien",4
Jose L. Rivera,"Buen precio, personalmente, el pan no me gustó. Servicio muy cálido expedito.",3
Omar Gerardo Gil Cuadros,"Comida excelente, atención excelente, buena relación costo/calidad",4
Karla Caballero,El sazón bueno...los músicos agradables ...el lugar reconfortante...los meseros atentos.... las mimosas delis.... recomendable.,3
Antonio can,No mas pase por la calle,0
Skroeeonee,Amo este lugar,4
Marisela Miranda,"Muy buen lugar, excelente Comida Pero no preguntes nada por que si te guían en algo estas casi obligado a dejar más propina o tu mesero se ofende si sólo dejas 10% de tu consumo…",2
Mar Ayala Escamilla,"Muy amable la gente, muy bonito lugar, me encantaron los filtros de roca, muy rica la comida, nada exajerada la proporción, adecuado todo sería la palabra correcta",3
Rafael A. Olmos B.,"Un lugar tranquilo y agradable, muy cercano al bullicioso e interesante Zócalo de la Ciudad de México. Los compas del trabajo festejaron ahí su romance...",3
salvador romero,"La comida es excelente. Por otra parte yo no comparto la idea de poner música ruidosa. Fuera de época y en Vivo, al lado de los comensales en el desayuno. Es de gustos",3
Horacio Garcia,"Muy bueno, rico, el sabor de los platillos muy bueno, la atención es muy buena y el lugar agradable y vale la pena conocer.",3
S. Shadrak Martínez Ruiz,Tiene un ambiente agradable y tranquilo para disfrutar en pareja o en compañía de amigos y familia. El servicio es muy bueno. La comida es deliciosa y el precio es el justo por la calidad que se obtiene. Cuenta con valet parking.,4
Juan Pablo Martz,Creo que es un buen lugar. El problema es que los estacionamientos están lejanos y son caros. La comida no ha variado mucho en los últimos años.,2
Jorge Dominguez,"Quieres probar un buen mole, de verdad estos platillos no te los puedes perder una excelente opción",4
Yuniback Back,El lugar es bonito y agradable. La atención es buena pero la comida no es muy rica. Mi platillo estaba frío e insípido. Sin duda hay que visitarlo sólo por el lugar pero no esperes un deleite en el paladar.,2
Noemi Sanchez Cardeña,"De super lujo, excelente comida, todo lo que pidas",4
Fidelia Hernandez,Restaurant altamente recomendable en el centro histórico. Servicio y atención excelente. Precios accesibles acorde al lugar.,4
Manuel Martinez,Todo delicioso. El término del filete Mercaderes perfecto. El pan de la casa riquísima. Le doy un 10.,4
Natalia Tavera Daza,"Un lugar caro y pretencioso. La comida no tenía sabor. El servicio es muy bueno, pero los alimentos y el precio no. Un lugar para turistas.",0
manuelito peña,Muy bueno el lugar,3
C RAFAEL PEREZ,Bueno,2
Israel Mondragon,"Definitivamente uno de los mejores lugares del centro histórico, el sabor de todos los platillos es fenomenal, ampliamente recomendado, el precio lo vale.",4
juggernaut rock,"Excelente lugar para un buen momento o negocios, el servicio muy profecional atención de primera!",4
Fuentes & Asociados,Muy agradable lugar,4
Irma Garcia,Este lugar me encantó .la comida muy rica. Recomendable,4
sandra aguado,"Excelente atención, las preparaciones son muy buenas",3
Octavio Méndez C.,"Sí bien la decoración es agradable y el lugar goza de cierta fama me parece que los platillos quedan a deber, los precios elevados y no va acorde a la calidad y sabor de los mismos, en realidad en este lugar se paga por el servicio (el cual es excelente) y no por la comida.",1
Ana Gaby Llamas,Muy buena comida,4
Ana Karen P,Comida rica y muy buena atención. PPP aprox $300-400,4
Juan Daniel Matías,Muy buen servicio,4
Alfredo Meneses,Ambiente muy agradable. La Atención fue muy buena desde la llegada y la comida excelente. Muy recomendable,4
Guillermina Valle,Muy ricos los desayunos la comida muy Rica muy buena presentación del lugar y muy buena atención del personal,4
Luis Enrique Brehm Pérez,La comida es Excelente! Y el servicio no se queda atrás,4
Otilio Esteban Hernández Pérez,"Un excelente lugar para desayunar, las conchas con nata y el chocolate se distinguen, la comida en particular no me agrada y los costos en general un poco por encima de su calidad.",4
Jose Gamaliel Barrera Garcia,Tranquilo y elegante lugar. Buen sabor y esmerada atención.,4
Carlos Méndez,"Se come rico, el lugar es agradable, el servicio es un poco lento y a nuestro mesero a veces se le olvidaban cosas que pediamos, pero en general está bien",3
ROBERTO ROMA,Es bueno pero para sus precios debería ser más sofisticado...,3
Bruno Vargas,"El lugar es bonito y la comida es buena, pero me parece de pésimo gusto que cobren un ""servicio por pan y salsas""",2
isis,Super rico y super atención. Muy recomendable,3
Diana Victoria Vargas Rodriguez,El pan es deli,4
blanca obando,"Exquisita cocina, excelente atención",4
Cesar Francisco Cisneros Garduño,"Me gusta mucho este lugar para ir en familia, me parece muy bueno, la atención excelente, la comida es muy buena, y el ambiente es excelente sobre todo cuando toca el pianista.",4
Laura Imelda Pérez Segura,"Excelente comida, precios bien: por una ensalada, un platillo fuerte con salmón, tres cervezas, té, pan y tomate asado de cortesía, 590. Muy buena atención",4
Beatriz Galván Rivera,Muy buena comida y atención,4
Carlos Eugenio López Hernández,No me encantó la relación sabor - precio. El lugar es tranquilo y ameno.,2
Israel Paniagua Rodríguez,"Buen servicio, agradable, musica en piano relajante, excelente calidad de platillos. El precio es accesible, 500 a 600 pesos para dos personas.",4
Fernando Trejo,"Un clásico del centro y serio, ambiente de la tercera edad ideal para llevar a tus papás a comer.. muy relajado. Servicio de 1 ra.",4
Maria Concepcion Salas Solis,"El lugar muy agradable , excelente presentación, la comida te gusta en vista y paladar y los precios muy buenos!!! Recomendable 100%",4
Edith Mafalda,Servicio y alimentos de primera,4
Edwing Isidro,"El lugar es bastante acogedor aunque para mi gusto esta muy cerrado. La comida es excelente, cocina mexicana. El precio es algo elevado, 700 pesos p/p aprox incluyendo bebida.",3
Javier Martínez,"Un espacio bonito y agradable casi en pleno Zócalo. Lo mejor de este lugar sin discusión son sus desayunos, el resto de la carta es pretenciosa y con combinaciones no tan afortunadas. Buena atención y servicio.",3
Daniela Luna Oceguera,"Es un lugar en donde se desayuna muy rico, el chocolate es delicioso, pero su pan deja mucho que desear, el que tenga valet parking  hace q sea muy accesible, si no está cerrado el zócalo. Sin embargo hay q hacer reserva de preferencia…",3
Doris Olvera,Pedí quelites con esquites en salsa Macha...nunca los había probado...Y resultó toda una delicia!!..café exquisito..sin duda uno de los mejores lugares que preparan café...americano y/o especialidades..No es un lugar económico peeo sin…,4
Ricardo Arguijo,La comida muy sabrosa; el lugar agradable y los precios bastante razonables.,4
Alejandro Gutierrez,"Soy un fanático de las espadas brasileñas. Y este lugar me encantó. Muy buenos cortés, el jugo de carne en su punto, su barra de ensaladas excelente, su servicio sensacional y sus bebidas riquísimas. No dejen de probar los martinis.",4
JESUS MURO,Un lugar muy.tranquilo! Con exelente comida y servicio,4
Jose Manuel Mejia Perales,Excelente servicio y atención Su carta de vinos es excelente y la comida deliciosa y de gran calidad,4
Karla González,Excelente lugar.,4
Teresa Torres,Es un lugar muy reservado con excelente comida y bebidas un trato calido y atento a cada persona,4
Alexis Carreto,"Increíble recepción, instalaciones y ambiente te general. Con una atención personalizada rápida y amable.…",4
Óscar Arteaga,"Muy bueno es caro$ pero vale la pena, la comida es súper riquísima.",4
Martha Estrada Rodriguez,"Gracias por la excelente atención para mi evento, todo delicioso. Súper recomendado.",4
Ariadna Laguna,"Probé los desayunos y las cenas, todo me encantó. Es un lugar muy especial para mi porque ahí tuvimos nuestra primera cita mi novio y yo ",4
Miriam Yolanda,"Cuidado con el estacionamiento cobra de más! No me solicitaron el boleto del auto al pagar la cuenta. Al salir cruce la calle y regresé al restaurante a solicitar mi auto. Como nadie ""me recordaba"" 4 min. Después de salir! esto es algún…",0
Olga Aguilar,"Precioso lugar, desayunos deliciosos, precio accesible",4
Hector Arias,El pan es recién hecho y delicioso. La comida en general es muy rica.,4
Thania Martinez,Alta cocina mexicana y un insuperable servicio. Cada parte del menú exquisita. Vale lo que cuesta!,4
Lourdes MIranda Camacho,"Un lugar muy recomendable, la comida es muy buena y el servicio es bueno, los domingos en el desayuno hay música en vivió",4
pedro bolaños olmos,"Excelente lugar. Bonita música en vivo, deliciosos platillos y muy buena atención.",3
Gabriel Ortiz.,Bonito lugar aunque los precios algo desorbitados... Ósea 1 par d huevos casi 95 pesos? Sólo q posean celulas madre o algo así ..,2
Jav Woller,"Excelente lugar para disfrutar de una deliciosa comida o cena, servicio excelente y lugar increible. Hay muy buena variedad de vinos nacionales e internacionales. Recomendadísimo.",4
Fernanda Romero,El lugar muy bonito y acogedor. La comida muy cara insípida y poquita,1
gibo HRu,"Un lugar poco visible, pero excelente servicio y la comida muy buena, la carta de bebidas y vinos de lo mejor. Lugar altamente recomendable.",4
CONSTRUCCIONES MIR,"El lugar muy agradable, la comida y la atención excelentes, el único ""pero"" fue al líquidar la cuenta un detalle muy grosero por parte del mesero, debido a que únicamente deje un 10% de propina se quiso hacer el gracioso preguntando que si…",1
Jani Vi,"Rica comida, ambiente y atención. Comida para todos los gustos y una amplia enoteca.",4
Karla Jimenez,Exquisito,4
JOSÉ LUIS HERNÁNDEZ,Excelente servicio ... Se come muy rico ,4
Omar Serrat,"Me gustó el lugar, la comida es buena, los precios son un poco más elevado de lo promedio, la atención es muy buena. Lo recomendaría como un lugar para comer en algún evento o fecha especial.",4
Gabriela Espíndola,"Bonito lugar, increíble atención y servicio, riquísima la comida. No es tan caro como parece",4
Danahe Lezama,Bonito y delicioso. Ambiente relajado. La atención es excelente,4
Miguel Vidal,La arrachera norteña esta deliciosa y el servicio excelente,4
Alejandra Tostado,"Excelente restaurante, el chocolate a base de agua una delicia, ambiente muy agradable y muy bonito el lugar",4
Alberto Nassar,"Una muy buena opcion a un costado del zocalo, excelente para desayunar.",4
Idalia Mercado,"No había agua en los baños y la música estaba algo escandalosa para poder desayunar y platicar. La comida muy bien, y la atención de los meseros fue muy buena",2
Magdalena peña,Me encanto!!! Bien ubicado. Comida riquisima y la atencion del personal de lo mejor. Encantador y bellisimio lugar,4
Guadalupe Dalia García Gálvez,"Excelente lugar, cocina muy buena, atención impresionante.La música en vivo muy amena",4
Salvador Maciste López Rocha,"Es un restaurante muy agradable. Te sientes en un lugar amplio y confortable. La comida es bastante buena y con variedad de platillos. Cuenta con Valet Parking y el servicio es muy bueno, los precios son elevados a comparación de otros restaurantes de la misma categoría.",3
Ana Valdez,Buena comida  Buen servicio Recomiendo las conchas con nata.,3
Maria Luisa Moncayo,El servicio es bueno con meseros amables y se siente uno en confianza,3
Fabbys Fabbys,Me encantoooo hasta sacamos tarjeta de socio jiji riquisimo y la atención de lujo,4
Guadalupe Sauza,"La comida excelente, el servicio super!!!",4
Alejandra Gamino,La comida deli. El pan exquisito!!,4
Hugo Ibañez,En una sola palabra... Excelente,4
Gustavo Gore,"Las quesadillas de chapulin muy ricas, mole también, los tacos de Rib eye algo flojos por el precio. Cobran servicio de pan para cada persona $ 29.",2
Sergio Cantu,Excelente,4
María Mosnelu,"Todo es delicioso, desde los bocadillos hasta los platos fuertes. La atención es de primera y siempre hacen muy buenas recomendaciones de vino. El ambiente es muy íntimo y calmado.",4
Marisela Flores Luna,Buen servicio muy amables los meseros. Muy rápido la atención.desde que llegas todos te reciben con una sonrisa . Les recomiendo este restaurante .,4
Marco Fernandez,"Bien lugar y excelente servicio, me hablaron por qué cobro de más y me hicieron devolución!!!",3
Leonor Sepulveda,"Muy agradable, más bien para llevar personas de la tercera edad, el grupo que toca y canta los Sábados por la mañana, es estupendo ",4
Francisco J Aviles C,"Excelente cocina, lo que pidas esta delicioso. Desayunos Comidas y cenas. Buenos vinos y licores amplio surtido. Atención siempre esmerada. Áltamente recomendado.",4
Georgina Ramos,"Todo exquisito, sobre todo la rosca de reyes rellena de chocolate",4
Julio Hernández,La comida es excelente Buen servicio y muy buena relación costo beneficio.,4
Todos somos México,Nada recomendable.,0
Azael Olvera,"La comida es excelente, no pagas tanto como en otras opciones de la zona (Cardenal por ejemplo) y el servicio inmejorable.",4
Marcos Guerra,"Bonito lugar, tranquilo, la comida es muy rica y las porciones son adecuadas. La relación costo-porciones es adecuada para el tipo de restaurante.",3
German diaz,"Antes si estaba bien ahora ha bajado mucho la calidad, les recomiendo mejor el nudo negro o el Au Pies de Cochon que está en el hotel intercontinental o el Eno de Polanco",0
