username,review,calificacion
LILLIAN WEIL,Es un lugar muy agradable al exterior por su vegetación y por la música en vivo del pianista y del trio.,4
Maribel Ivette Reyes,EL PELO EN MIS CHILAQUILES fue lo más asqueroso! Sinceramente creo que ha venido a menos el restaurante y es más apariencia de lo…,0
Gabriel Alejandro Arana Ramírez,"Sensacional, el estilo es único, la atención y el sabor inigualable. Lo mejor de lo mejor.",4
Hansi Gutierrez,"Un encantador lugar en una ex-hacienda para disfrutar la comida en las terrazas y en el bellísimo jardín. La parte interior del restaurant también tiene muy bonita ambientación, sin embargo, cuando está lleno se vuelve algo ruidoso.…",4
Miguel Ángel Rodríguez,Alguien en el valet le dio un portazo a mi auto. Revisando los comentario de otros comensales mi caso no es el único... Nunca volveré a ir a este resutaurante. Es muy molesto recibir el auto dañado.…,0
Laura González,Exquisito en todos los sentidos!!! Súper recomendable,4
beatriz paredones,Exquisita comida y un lugar con hermosos jardines,4
Denisse Fuentes Alday,"Famoso restaurante al sur de la cuidad lugar perfecto para brunch o para una cena especial. El valet parking es muy amable. Al entrar hay personal para guiarte a tu lugar. El estilo del lugar es colonial, tienen un jardín precioso y muy…",4
carla cilia,"Excelente atención y servicio, todo muy rico",4
JaquelineMQ,"Buena comida, buen servicio, pero no nos dejaron meter un ramo de flores, ¿por pandemia? Falta lógica",3
Sylvia Guerrero,"Excelente atención, servicio y calidad en los alimentos, los precios son algo elevados, aprox los platillos entre 280 a 450 pesos dependiendo si es pescado, carne o pollo, gran variedad en postres pasteles, crepas, repostería de la casa, buenos vinos y coctelería. Muy acogedor, gracias al ambiente del lugar, la decoración y atención.",4
Betty Tuxpan,"Me gustó mucho el lugar, es muy bonito con aire acondicionado adentro. La gente muy gentil y linda en todo momento. La gente de limpieza pasa constantemente a revisar que todo esté limpio, los meseros pasan ofreciendo las bebidas del día,…",4
Antonio Suarez,Este restaurante no tiene falla es un clásico de clásicos y es muy agradable si escoges la temporada del año en la cual puedes comer en el patio los platos son muy variados y los meseros muy atentos,4
Luis Durazo,"De muy buen sabor, llega temprano en fin de semana para asegurar el mejor servicio.",4
Servinmaqclap SA de CV,"Es un lugar muy bonito, gente agradable muy servicio, buen sabor",2
Juan Carlos Dominguez,"Lugar precioso, regular atención y, no me refiero a la amabilidad, sino a la efectividad. Hubo que pedir las cosas más de una vez, errores en lo que solicitamos. En cuanto a la comida, muy regular en algunos platillos, mala en otros. Me…",1
LUIS ALBERTO SOTO,Riquísimo un lugar para festejar en familia y disfrutar de una excelente cocina Aún que para cenar la próxima vez pediré otro platillo ya que los chiles rellenos d excelente sabor pero fue más que bastó. Pará dormir muy satisfecho.,4
data ibarra,Todoooo Delicioso y fresco la crema de alcachofa es mi preferida y la arrachera que ordené estaba en su punto de cocción y para finalizar de postre un pastel de chocolate y un café Irlandés buenisimos.…,4
Michel Andreina Marin (Andy),"Este lugar es fascinante de verdad. La comida, el lugar, la atención y el ambiente es mágico. Un lugar para ir a festejar.",4
Angie Sanchez T,Delicioso y hermoso lugar. Excelente servicio.,4
Abdul López,"El pan es muy rico, prueben las conchas. Para desayunar es una buena opción.",3
JORGE,"Carta balanceada con una selección de los mejores platillos de cocina mexicana con su toque particular lo que les da el distintivo tan característico. La crema de alcachofa deliciosa, los pescados como el pez espada son una gran opción.…",4
Josias Misael Rico García,Muy bien sazón y excelentes porciones y servicio. Obvio la hacienda está hermosa,4
Alex Romster,"Muy buena comida, muy buen lugar y muy buen precio",4
Vero Valdes,"El lugar hermoso como siempre, la atencion del personal atenta en todo momento, la comida buena pero carisima en algunos platillos sencillos y justa en otros, el espagueti a la bologñesa la cantidad es como para un niño de 5 años y se queda…",3
Carlos Camp,"Bonito lugar, buena atención del personal y el estacionamiento sigue siendo gratuito que es algo excepcional en estos tiempos, sólo le das propina al valet.…",3
Tania Leon,Hermoso lugar con jardines super agradables la comida muy rica  ambiente familiar.,4
Manuel Loranca,"El restaurante está excelente, vale mucho el cada peso que cobran",4
Elizabeth Garcia cruz,"Es rica la comida y aunque no tienen opción vegana, son muy amables y te ofrecen opciones para modificar los platillos",3
Eric O'Farrill Lukauskis,Excelente! El servicio es magnífico y el lugar es espectacular. Siempre lo mejor de lo mejor. Y la hacienda es una maravilla.,4
Victor Lomelin,Siempre romántico y la comida increible,4
Fernando Soler Delgado,Excelente para desayunar,3
Horacio Beck,Estuve años atrás. Muy lindo lugar. Se come de maravillas. Totalmente recomendable.,4
Juan M. Moreno G. (Hans),"Todo está dicho respecto a este lugar con tanta tradición de años, excelente servicio y calidad de comida, pero si hay que llevar preparada la cartera.",4
Ruben Rodriguez,"Quería pasar a desayunar a Veranda , hablé por teléfono y me dijeron que había servicio hasta la 1 de la tarde. Al llegar exactamente a las 12:00 p.m. - NO me recibieron indicándome que la cocina cerraba al medio día, decepcionante.",1
Rocio Aguilera,Hermosa hacienda en San Angel inn. Hermosos jardines. Muy concurrido. Muy buena comida mexicana,4
claudia patricia rojas,La comida es un deleite y el lugar espectacular,4
Ingrid Grupe,Excelente restaurante. El servicio y la calidad de la comida no tiene igual para mi. El precio está de acuerdo con lo anterior.,4
César Rincón Mayorga,"El lugar es fabuloso, los jardines le dan mucha frescura y ambiente familiar. El servicio es sumamente bueno, con meseros amables. La calidad de los alimentos es fascinante. Probé la empanada de robalo y comí un huachinango a la plancha...…",4
Isa Esteinou,"No me encantó que nos presionaran para pagar la cuenta del desayuno, pero todo lo demás, excelente.",3
Martha Ramírez Glam Bombshell,"Realmente decepcionada, porque de enero de este año a la fecha, realmente a bajado mucho su calidad en los productos alimenticios, por lo menos en lo que respecta en el servicio para llevar. Te siguen cobrando igual y la calidad de lo que…",0
MARIA DEL ROCIO CUESTA ROSALES,Hermoso lugar y exquisita comida super atención,4
Berenice Ulloa,"Agradable lugar, la atención excelente y buena la comida",3
Tanya L,Servicio Comida Ambiente Medidas anti covid,4
VIctor Paniagua,"Que desastre es ahora la Sección de desayunos, Varanda; nada que ver con el servicio de excelencia que siempre ha mantenido el San Angel Inn. El regreso del confinamiento en la Pandemia les cayó fatal.",2
Arturo R,Muy rico y el servicio muy bien,4
MASKOTECA P,"Es un gran concepto, no sólo busca una buena carta, sino también da privacidad y algo de servicio excelente a los clientes. Cuenta con salón de fiestas.",3
Gabriela Fernández Guerra,Namas lo lindo del lugar. La comida deja muchísimo que desear.,2
Rómulo Munguía,Para un buen desayuno de domingo,4
Carlos Navarro,"El lugar es muy lindo con unos jardines increíblemente bien cuidados. Mi pregunta es... Si ya tienen un lugar espectacular, por que no esmerarse en la comida y el servicio. A mi parecer la comida parece que no se ha cambiado desde que…",2
miguel angel solorio m,"Lugar excepcional para pasar una buena tarde o noche, personal excelente, en particular la comida me quedo a deber, chile en nogada regular para $300, escamoles con bastante mantequilla que eliminaba el sabor principal, huachinango al vino…",3
Angelica Lopez Lozano,"Mi percepción es muy buena, ambiente tranquilo, riquísimos platillos, un panecito de higo wow!! , buena atención, precio adecuado para el lugar que representa. Si lo sugiero.",4
Sandra Pereztoxqui,"Es de mis lugares favoritos. El ambiente, la comida, la atención. Simplemente amo este lugar. No importa si es desayuno, comida o cena; una ocasión especial o un día cualquiera, está siempre será una gran opción.",4
Lou Velasco,"La atención, el lugar, la comida todo es extraordinario.",4
MARTIN ESPINOSA,Cómo siempre... Excelente atención y prevención sanitaria !!!,4
gloria castellanos,Realmente excelente... se te volvida que estas en la ciudad. Perfectos en el cuidado de sus visitantes cumplen con distancias y los espacios en jardines son hermosos. La comida deliciosa... muy recomendable,4
Juan Pablo Muñoz,"Sin duda, el restaurante más bonito de la ciudad y probablemente del país.",4
Carolina,"La comida es realmente deliciosa; el restaurante ""Veranda"" es ideal para los que nos gusta disfrutar de la Flora, me encantó el lugar. La atención del Valet Parking es buena y debido a otros comentarios que leí en relación a que algunos…",3
Galy Guzman,Siempre de lo mejor y ahora con este tema de la pamdemia un excelente manejo de las medidas de higiene y sana distancia.,3
Diego Spano,"Precioso lugar comida riquísima, una atención inmejorable. Bien vale la pena vivir la experiencia.",4
Ariel Blanco Cruz,Excelente lugar para desayunar comer y cenar con un amplio menú y calidad. Gran calidad a buenos precios. Con la sana medida de prevención por covi-19.,4
Lúlu S M,"El restaurante cuenta con muchos jardínes, es tipo hacienda, muy Mexicano.",4
DAVID AMADOR RAMIREZ,Lindo lugar,4
Alida Ramos,Precio- calidad es lo justo para un buen desayuno. El lugar si es lo que vale la pena.,3
Ana Karla,"Nos tocó un patio interior, la comida muy normal como en cualquier restaurante mexicano de calidad standard pero lo precios muuy elevados oara la calidad de los alimentos y el servicio. Para mi gusto muy sobrevalorado. Supe que aveces hay…",2
Graciela Frias Majul,"Excelente lugar, muy bonito y buena atención",4
Andrés Omaña,"Un sitio de esos que puedes llamar distinguidos... elengante, una casona que conocerla ya constituye un atractivo. La atención y la comida es digna de un lugar de esta presencia. Muy clásico en todo sentido.",3
Javier Muñoz,Tradicional y muy complrto en todo,4
Eduardo Diaz,Es un lugar excepcional,4
Jóse Pedraza Actor,Hermoso y delicioso... Totalmente recomendadoooooo,4
Mauricio Castro Samperio,"Sin duda un clásico de Cdmx, creo que los platillos han bajado su calidad",3
Israel Rc,"Buen lugar para visitar, medidas sanitarias exceleo.",3
Adolfo Maravert,"Rico... buen servicio, pero si son algo “clasistas”... “fijaditos”",3
Ernesto Neve,"Es un clásico de la ciudad, en la zona sur es un tranquilo espacio para convivir, comer, beber y conversar, sus múltiples opciones, terraza, salones privados, salones pequeños y salón principal lo hacen ideal para cualquier ocasión. Ahora…",4
Luis Rubalcava,"Excelente ambiente, comida y restaurant. Un clásico",4
Juan Zam,"Muy bonito lugar, limitado de opciones de desayuno Aun teniendolos en la misma carta",1
karime sabag,"Tuvimos una pésima experiencia el día de hoy 25 de abril 2021. Cuando llegue mi mesa ya estaba con las personas esperando y me dejaron con muletas parada en la entrada, después preguntando que es lo que traía las enfrijoladas y muy grosero…",0
victor hugo,chuleta ahumacda ric a,4
ARI G.B,Caro y la comida horrenda y fria tache,0
Giannina Mateos,Excelente comida y el servicio expectacular,4
CATALINA REYNOSO,"El lugar en si por su arquitectura, es muy bonito y si le sumas, el recibimiento de acuerdo a los protocolos actualmente establecidos, la atención de parte del personal y lo que desayunamos riquísimo. Gracias",4
Guillermo Brondo,Un lugar muy tranquilo y bonito,3
Sheco Herrera,Muy bonito restaurante y servicio excelente. No ofrecen variedad de bebidas sin alcohol y la comida es rica pero no la gran cosa.,3
alejandro zarazua,"La Terraza, dentro del restaurante San Ángelin es excelente en calidad, servicio y precio...con invitados silvestres a desayunar!",4
Alejandro Garcia,"Tienen amplios jardines, ideal en época de covid....el mole esta buenísimo.",4
Yolanda María Vélez,Sigue siendo de los mejores restaurantes de México. Excelente servicio y comida deliciosa,4
Adnil Traum,"Un ambiente muy cálido, al aire libre con un toque de música de piano. La comida no es mala pero por el precio y las porciones servidas puede mejorar.",3
Pedro Salazar,El lugar es hermoso. La comida exquisita. La atencion excelente. Muy recomendable para una ocasion especial o un gusto personal.,4
Carlos Esperon,"Execelente lugar, inatalaciones y servicio, los alimentos, con mistico sabor casero, sin pretenciones, sencillo y exquisito",4
lil ordaz,"Delicioso, isla flotante mi favorito. Lugar hermoso",4
Lidia g.,Excelente servicio,4
Berenice,Un lugar bastante agradable para comer. Si se llega temprano es mejor,4
Jorge Vazquez,"Excelente lugar para comer y relajarse, sazon deliciosa",4
Jorge Familiar,Muy buena atención y los alimentos muy ricos,4
Patricia Cruz Galvez,Super cumple con todos los protocolos de seguridad.,4
Miguel Ch,Excelente lugar y los Chiles en Nogada los mejores de México,4
nayeli jazmin reyes,"Algo caro, buen servicio, buen ambiente, buenos alimentos",3
Braulio Josue Mendez Sotelo,"Para desayunar: variedad de platillos de huevo, imperdibles. Hace falta otras opciones más diversas. Recomiendo pedir mesa en el jardín",3
Jose Pablo Martínez,Muy bonito lugar buena atención y excelente comida,4
Norma Elias,"Delicioso, y lugar súper loio y agradable , la comida deliciosa",3
Lauro Sanchez,"Exelente servicio y calidad de alimentos, recomiendo la trucha",4
rogelio ramirez vazquez,"Excelente comida y servicio, precioso lugar...",4
Valentin Galvan Ferreira,Un lugar mágico y hermos,4
German Mora,Exelente ubicación! Instalaciones agradables y cuidadas. Atención buena.…,3
Juan Pablo GRB,Excelente como siempre aunque la atención está vez estaba como lenta y dispersa,3
Octavio Godoy,"Desepcionado por la baja calidad de su cocina, nada que ver con mi última visita, el servicio y las instalaciones como siempre muy buenos....",0
Jose Luis Cubría,Bellisimo lugar. Buena comida y buen servicio. Caro!!!,3
javier Jaramillo,"Bello lugar, casco de la ex hacienda de San Angel Inn y enfrete de la casa de Diego Rivera, la atención perfecta y la ambientación mejor",3
Isabel Albas,"El lugar súper bonito, la comida deliciosa . Las islas flotantes son mi favorito.",4
Alberto Aguillon Escobar,"Excelente lugar, sansón, atención, felicidades.",4
Jazmín Zarate C,"Te transporta a un lugar ameno, relajado y único, te olvidas de la tediosa ciudad..",4
Patricia Garcia,"Elegante y formal, exquisito menú. Una buena platica después del desayuno en el jardín con un buen de frío, muchos pajaritos y una ardilla...",4
Katia Montaño,Muy acogedor y súper agradable para disfrutar en familia,4
Antonio Navarrete,Tienen el huachinango más fresco de la ciudad. Los jardines son los mejores de muchas ex haciendas de la ciudad.,4
Arlina Zurita,Delicioso como siempre. Excelente servicio y gracias x guardar todos los protocolos de sanidad,4
Rick S. G.,"Excelente comida mexicana, servicio amable. Parece caro pero no lo es. Cosmopolita en fin de semana, parroquianos y clientes frecuentes de alto nivel económico entre semana y en la comida del domingo. Digno representante de la gastronomía…",4
Ramón Aldana,"Lugar muy lindo, precios accesibles y buen ambiente.",4
Tere Rosas,Siempre excelente para disfrutar comida mexicana,4
Norma Chao,"No pusieron pan suficiente,cuando pedimos no lo trajeron alegando que tardaria entre 10 o 15 min,Esas excusas no son validas,debes tener los insumos suficientes. O yo les pedi pagar en partes?",2
Guillermo Suarez,"Un restaurante de siempre, bellisimo lugar, el menú de siempre, hoy sirviendo en sus jardines y terrazas, gran relación calidad precio.",4
Meli Bebe,"Lugar caro, comida echada a perder y meseros rateros y groseros. Fui el sábado y quieren recuperar lo que no ganaron en la pamdemia, no lo recomiendo, además los meseros le toman fotos a las mujeres debajo de la hfalda, le reclame al capitán y se río, tengan cuidado no es un lugar seguro por meseros violentadores",0
Carlos S. Acuña de la Paz,"Muy bello el lugar, la comida está buena no tal vez se pueda mejorar el sazón pero los precios son accesibles. El ambiente y el paisaje son una joya, yo llevé a mi novia a celebrar un aniversario y sin duda volveremos a ir",3
Abril SG,"Buen servicio, buen ambiente, lugar muy bonito, pero la comida no es la mejor. Pedí chile en nogada y no es la receta tradicional, la nogada era espumosa como merengue.…",2
Rocio Zuniga,"Excelente atención, lugar precioso y cumpliendo con todas las medidas de sanidad",4
Fernando Lomeli Ortega,Extraordinario para celebrar,4
HECTOR VDLL (BRODY),Mala atención. El lugar muy bonito pero el personal mal educado.,1
SIlvia Elena Lopez Arango,"Lugar muy tipico y clasico, imperdible",4
Daniel Huerta,"Buen servicio, buena comida, lugar agradable",4
maria guadalupe bautista dominguez,Solo entre a Gastronomía que también forma parte del Restaurante San Ángel y la verdad que muy atentos y ofrecen unos postres deliciosos y si les gusta el te ofrecen Dammans y el costo es normal en un restaurante gourmet q se localiza en un área nice como lo es San Ángel!!!,2
Horacio Bodek,"Cumplió la expectativa. Lento el servicio, mucha gente, un lugar caro pero lo vale.",3
Arf,"Antiguo casco de hacienda en la avenida Altavista en la CDMX, comer tranquilamente en la mesas del jardín mientras escuchas la música del piano te hace un momento muy agradable, te hace olvidar el bullicio y ajetreo de esta caótica…",4
J.ISIDRO JORGE ROLDAN,"Lo más lujoso y al mismo tiempo clásico el restaurante , sus platillos gourmet de comidas mexicanas , como para un evento muy especial ,y atención de primera ,su precio si es elevado pero lo vale comida para tres , con vinos internacionales $4500",4
Alfie ́s Santi,"Excelente lugar, la comida muy bien, la atención desde la entrada muy bien. ",4
Michel Castañeda,Excelente servicio,4
Juan Pablo Ramirez,Excelente lugar,4
Jorge Paz,Excelente comida y una atención sin igual. Los precios son altos pero conforme a la calidad de los alimentos. Excelente lugar para salir en pareja o con la familia.,4
Oscar Servín,Muy rico todo aunque los precios un poco elevados...,4
Elisa Fernández Franco,Entre mis favoritos de toda la vida. Sentarse en el patio o en el claustro  La comida nunca falla.,4
Alejandro Zambrano,Excelente lugar el precio lo vale,4
Luis Sanchez,"Buena comida, pésimo servicio, no volvería a comer ahí, solo atienden bien a los clientes frecuentes.",1
Maria Teresa Mendez,Delicioso!!,4
Omar Siqueiros,Excelente atención,4
Ulises Quijano,"Buen restaurante, con muy buena imagen y servicio, los alimento son muy buenos, recomendable los sesos a la mantequilla. La terraza es una de las más recomendables y cómodas en la noche!!!",4
Mitzy Lavalle,Súper rico y excelente atencion El Brunch ufff,4
Ilia,Muy buen servicio en general,4
Hari Bachan Singh,Amo la gastronomía que ofrece este maravilloso espacio.,4
Laura Belem Mascareñas,Muy buen lugar ,4
Patricia Toledo,"Excelente comida y súper lindo el lugar. Tienen música en vivo, tocan el piano súper bien, me gusta la amabilidad de todos los meseros y la atención ahora con el tema de sana distancia.",4
Diego QR,De los mejores restaurantes de la CDMX. Recomendaría el pato y la langosta. Vale completamente la pena!,4
Luis Armando Ibarrola (LAIC),La calidad es superior pero el precio ya no se corresponde. La atención y el servicio son buenos pero pueden mejorar,3
JOSUE EDUARDO MUÑIZ PEREZ,Excelente servicio,4
Michel Armando Castañeda Armenta,"Comida de muy buena calidad y sabor. Me encantan los postres de ahí, sobre todo la crema babaria, un excelente lugar para pasar una buena velada.",4
Pedro Gael Sánchez Cruz,"Muy bueno la verdad,la comida,el servicio,muy bien ",3
Ricardo M Romero,Excelente atención y muy lindo lugar.,3
Marino Miranda Noriega,Es como Sanborns pero carísimo,2
Agustín L. Manteca,"¡Un lugar increíble!. Excelente ambiente, la comida es buena representante de la cocina mexicana, aunque de repente hacen sus versiones que no llegan a agradar; los postres son muy buenos .",4
ADRIANA GOMEZ BELMAR,Un lugar bonito pero nads más super caro y la comida muy mala no lo recomiendo,0
Investigadores Universitarios,ATENCIÓN ESMERADA,4
Paco Candano,De lo mejor que queda en México. Siempre una excelente experiencia!,4
David Mora,La atención en RH excelente felicidades,4
Martha Melchor,Los Escamoles deliciosos,3
Ricardo jolalpa salinas,Excelente servicio la atención es de primera,4
Moises Uribe,Muy hermoso,4
Juan Carlos Alvarez,Excelente lugar para desayunar,4
martin hernandez,Excelente lugar muy bien,3
Olivia Fierro,"El lugar es bastante agradable, la terraza está muy linda. De botana dan pepinos, zanahorias y jícama con un dip muy rico. El personal fue muy amable y la comida rica.",4
MrLucio019 Gongora,Un lugar clásico de la gastronomía mexicana,4
Eyda Chávez Zaragoza,"El servicio es malo, la comida regular.",2
Claudia Villar,Extraordinaria cocina y servicio,4
Magdalena Martinez,Sigue siendo uno de mis lugares favoritos. Excelente servicio y deliciosa comida,4
Roberto Obregon,Exquisito lugar,4
Enrique Alonso Riquelme,"Comida excelente, un sitio precioso y con un servicio excepcional",4
Gsuit Víctor Martinez,"Después de muchos años de asistir, he visto un poco de disminución en la calidad de los platillos...!",3
Palomita B.R,Excelente el menú muy tradicional,4
Juan Romero,Un lugar excelente para desayunar,4
Dani _23_5,Me. Encanta los jardines de este restaurante,4
Abraham Juarez,"El lugar definitivamente d altísimo nivel , la atención ..........regular, la comida........... buena sin llegar a ser de lo mejor. Siento q se debería trabajar en esas áreas d oportunidad.",3
Monica Sosa gomez,"DE MIS LUGARES FAVORITOS, AUNQUE VIVO EN QRO. Y FUI A COMER Y POR MI MARTINI DE LEY, Y HORRIBLE, AGUADO Y CARO.",3
Laura Vazquez,"Demasiado caro para el menú que manejan, básicamente es un menú muy común y no le dan el valor extra para que tenga ese costo, puedo encontrar exactamente lo mismo en una comida corrida y hasta con guarniciones de mejor calidad y mayor…",0
Gustavo Soto,Excelente lugar!!!,4
Eli Sanchezz,Bonito ambiente,4
cecalli,Muy agradable y tradicional.,3
Victor Bautista,"Increíble lugar. Sitio magnífico, comida increíble, trato exquisito. Guardado en favoritos por si tengo l oportunidad de volver.",4
Adriana Rosales,Como siempre hermoso lugar,4
Jacqueline Aguilar,Encantador y romántico lugar!,4
Mirza Alzaga,Excelente comida y servicio,4
Suhey Torres,Hermosos jardines,4
daniel heiblum,"El mole poblano, fenomenal aunque poco mole. La sangría muy picante. El Margarita tibio. El gin perfecto.",3
Angelica Garcia,Lugar de gran tradición. Las fechas especiales siempre ahí.,4
Daniel Saldivar,"Excelente lugar para desayunar, comer y cenar",4
Jorge Silva Lelo de Larrea,Hermoso y cocina excelente ,4
Claudio Villalobos,Simplemente es un lugar mágico atrévete a visitarlo...,4
Dalinda Romero,Buen ambiente y excelentes Medidas ante el Covid . Ricos y accesibles los platillos.,3
Antonio Iruz,Muy buen lugar,4
Gus Guerrero,Limpio,4
Ricardo Gutierrez,"Lugar muy caro y la atención nefasta, los que van están acostumbrados a un mal servicio",2
May Mugica,De los mejores lugares. Prueben la crema poblana,4
Blanca Luisa Pérez Martínez,Tradicional restaurante con un ambiente cálido.,4
Luis Arriaga,Bien,3
Abigail Nava,Un lugar en el cual puedes pasar un momento muy agradable con unos buenos cocktales. Muy recomendable,4
Mauricio Rodriguez,Desayuno sobrio y bueno necesitan inovar en el menu,4
Jesus Gaspar,"Es lugar es hermoso!! La comida no esta mal, creo falta sazón.",2
Adriana Hernández,"Buen servicio, les recomiendo pidan patio si no llueve. El lugar es muy bonito",4
Dieter Witt,"Bajaron la calidad de sus alimentos y el servicio parece cero cortés ahora, siempre están corriendo los meseros. Mejor calidad que cantidad",1
xochitl alamilla,"Después de una segunda cuarentena, fue toda una experiencia regresar a comer tan rico como siempre.",4
Armando Rueda,"El lugar es el indicado para festejar fechas especiales (aniversarios, día de San Valentín, día de las madres, etc.). El restaurante tiene un área verde o patio donde se puede comer y una área interior donde hay mesas y un bar; en estos…",4
Javier Aviles Chico,Un clásico en la ciudad de México,4
Guillermo Alfaro Mariño,Como siempre muy rico,4
Augusto (Guty),buena atención y un lindo lugar,4
Karla Zárate,Lugar hermoso y comida deliciosa,4
Judith Velázquez,Hermoso lugar y excelente servicio,4
Alfredo Chavarria,"Hermosa hacienda del México de ayer, excelente comida y servicio.",4
Angel Giovanni de Luna Noyola,Excelente lugar!!!,4
NORMA LETICIA FIGUEROA MARTINEZ,Como siempre excelente en todo Servicio y comida,3
Adolfo Corcerv,"en realidad es un lugar clásico, el sabor y la calidad de la comida es muy bueno, pero el precio es elevado",3
Nidia B,El mejor lugar en CDMX para un trago y para la comida,4
Cristina Massieul,La comida como siempre rica y el servicio impecable,4
Myrna Flores,Muy rico,4
Leonardo Ledezma Avila,"El servicio puede mejorar, los alimentos y la habitabilidad son de primera ",3
Heidi M,"Pésima experiencia. Llamé para hacer una reservación y me dijeron que ya no había nadie que me pudiera anotar , decidí ir de todas formas a desayunar. Llegué temprano para asegurar un lugar (ya que no pudieron anotarme) restaurante semi…",0
Patricia Vargas,La Hostes discrimina. Da preferencia a extranjeros.,3
Dan Tartakovski,Un gran restaurante muy turistico exelente servicio recomiendo ha er reservacion antes pero si te ha en espwrar en la terraza o el jardin el servicio es exelente cuenta con amplios salo es para fiestas el lugar es hermoso el sercicio de…,4
Andres Bonomie,"Servicio de primera, la comida excelente...",4
PABLO CABAÑAS DIAZ,"Excelente servicio, calidad y ambiente.",4
Oscar “Sombra” Vargas,Exelente,4
Elizabeth Torres,"El lugar es sumamente agradable, la atención es la adecuada y la vale la pena visitarlo.",4
Diana CD,Delicioso como siempre y con todas las precauciones necesarias,4
edgar ram,Excelente lugar en todo recomendable,4
Bit T,Excelente atención y un lugar agradable.,4
jose armijo,"El restaurante con mas tradición en la Ciudad, aunque la cocina ya no es la misma que hace unos 20 años, sigue siendo muy buena y la atención inmejorable.",4
Sandra Ruiz,"Delicioso, muy buen servicio, pero ahora si exageraron con los precios.",3
moi hilu,"Fuí hace un mes a probar un postre que e recomendaron varios, se llama babaria y la técnica impecable pero el sabor nada excepcional. Los protocolos seguridad muy buenos, junto con el servicio. Música en vivo que interpreta usando un piano…",4
Blanca Rivera,"El lugar es lindo, la comida rica, la atención estupenda sin embargo, las porciones son pequeñas.",3
Rene Vazquez Vela Sanchez,"Muy agradable, muy amable su personal, sabor delicioso. Sin embargo No reservé oportunamente y me mandaron por lo baños a un lado, esa área la deverian de cerrar, no es comoda y no la conocía.",3
Carlos Pastrana,"Muy bien servicio y gran calidad de alimentos, buenas medidas de seguridad y gran opción al sur de la ciudad, buena relación calidad precio. Recomiendo los huevos con escamoles",4
Kyoko Natalia,Espectacular como siempre.,4
Pau R. Buzo,Gran lugar y servicio.,4
Georgina Noriega,"Vale la pena el lugar y la atención del personal. La comida sobre valorada, pero el lugar lo vale.",4
Alejandro Cossio,"Excelente opción para cualquier ocasión, y con un servicio ecepcional",4
olga vargas,Muy bien,4
Jorge Torres,Súper amables,4
Ana B,"No me impresionó el sabor de la comida , no hay paquetes de desayuno , y nos querían cobrar la fruta $ 70 , el yogurt $60 y la granola $30 aparte todo ,para un plato pequeño de fruta. Esperaba un poco mejor .precio aprox por desayuno por persona $350 a 400",3
BUSY HUERDO LANGE,Un hermoso lugar para convivir y comer !!!,4
Laura Esponda Aguilar,"Lo único que vale la pena de este lugar es la majestuosa casona y el jardín. Pedí unos huevos motuleños y me trajeron un sope con un huevo estrellado, la salsa picante y los chícharos brillaron por su ausencia. Evidentemente el chef nunca ha revisado, ni de cerca, las recetas auténticas de la península. Cero autenticidad.",2
Cuapiaxtla Tlaxcala,Restaurant ubicado en una construcción acabado hacienda ideal para bodas y todo tipo de eventos. Su comida y cava son exquisitos,4
Ivan Santoyo,Excelente servicio,4
Daniel Ceron,Muy buen servicio y atención buenísimo..,4
Diana Olvera,Buen servicio. El pato es delicioso :p,4
Pame Garni,Excelente lugar.,4
Isaias Galicia,Muy buen servicio de sanitización Además buen sabor y atención Precios aceptables,4
Carlos Garcia,El servicio no vale lo que cuesta,0
Alfredo G,Excelente Comida y servicio,4
Juan Francisco,"Extraordinario como siempre. Medidas de seguridad aplicadas al estrictamente. Las crepas de huitlacoche y la isla flotante con fresas son una garantía. Servicio esmerado y amable. La arquitectura, el patio y los jardines un verdadero atractivo.",4
Otzacatipan Hesperides Mateo,Ambiente de las dos casa de Frida y Diego. Comida de nivel internacional.,4
Fernando Ferrer,Desayuno olvidable.,1
Oscar Fonseca,"Lugar espectacular, con muy buen servicio, higiene y comida muy sabrosa.",4
Athalí Serrano,El restaurante se encuentra en una hacienda tradicional mexicana al sur de la Ciudad de México. Sirven platillos tradiconales mexicanos de buena calidad. Los ostiones San Ángel Inn son muy buenos así como los tacos de arrachera. Lugar ideal para ir con familia y amigos.,4
Luis Antonio Manrique Valenzuela,Agradable lugar,4
Gilberto Ruiz Rojina,"El lugar es muy bonito, la comida mexicana es espectacular aunque el costo es elevado y en ocasiones las porciones muy pequeñas.",3
Daniel xicotencatl,Estupendo ambiente,4
Noe jonas Trujillo,Como siempre servicio de primera,4
Georgina Plasencia,Un lugar encantador con muy buen servicio y excelente comida,4
Jorge Ramírez,Excelente nivel atención y las instalaciones muy confortables.,4
ys_ scl,"Visita obligada en CDMX. Me encanta el lugar, el personal es muy amable y las margaritas maravillosas.",4
Manuel Herrera,Bonito lugar,4
Sal Mas,"Sigue siendo una joya. Lo adecuaron muy bien para recibir clientes el Covid-19. Los platillos estupendos y el ambiente inmejorable. Sólo destaco que los meseros son sumamente confianzudos, no siempre con la mejor actitud. Sus…",2
Antonio León,Excelente lugar para estar tranquilo observando el patio.,4
DE TODO UN POCO,"Apenas lo voy a conocer, al páreser es muy bueno.",4
NOCE ER,Excelente lugar de lo mejor de la CDMX.,4
